Species	6733	TC01G007130	6958	TC01G019250	6978	5264	5354	AT1G48520	AT3G02760	6363	TC03G023900	TC04G028160	5449	TC02G024400	NM_179236.3	5913	5513	TC02G003180	6631	AT5G64370	6274	6875	4691	4992	TC01G002420	5104	6860	4954	6882	5398	5123	5116	5335	AT5G50280	7371	6050	AT3G53700	7241	5347	5958	6148	6216	5463	6995	5434	AT3G10150	6557	5477	5865	6150	5454	7194	6641	AT3G54090	TC06G011670	6507	7363	NM_148067.4	5866	6620	5489	6130	6946	6532	5634	4951	6265	5772	AT3G04880	6705	6064	6420	6864	KT377094.1	AT5G40440	4471	AT5G08530	AT3G59040	6483	5064	6962	AT5G21070	TC05G022880	5426	AT3G46610	TC06G020780	6538	7324	6401	6531	6639	AT2G31240	5594	5427	4793	7577	6318	6785	6732	6282	AT4G39520	7336	AT5G57930	5464	6825	5469	5260	5644	7141	6098	TC04G026920	6969	AT1G02020	5933	5816	5554	AT4G00740	6487	6636	TC03G001430	TC04G030670	4802	TC01G040040	AT4G33945	TC09G007890	TC01G019030	5919	6913	4724	TC09G034320	AT3G54690	6139	5090	TC03G010340	TC05G008010	6379	5926	7602	6533	5220	6570	6565	6601	5821	7333	5842	TC08G013000	5536	7583	AT2G33630	TC05G005750	6492	TC07G000920	5716	6459	7028	5980	6320	AT5G02860	6048	6270	5339	5977	6366	5326	6909	AT2G35790	5318	4942	TC00G083870	KT377070.1	5343	5355	AT3G26782	AT5G13400	TC05G024510	5815	5406	TC01G005310	TC04G015820	5941	AJ133743.1	6859	5664	5273	5770	5614	TC01G033670	4848	TC04G030490	AT1G65380	4889	6848	6540	7325	6407	TC00G047210	TC06G006880	6412	5942	TC09G025650	5945	6977	5859	6439	6056	AT3G56460	TC09G026260	6175	7135	TC07G011130	5791	TC02G006310	6933	7273	AT1G17160	6791	6448	6506	TC02G009310	5162	6563	5936	4890	6792	AT5G13630	TC03G028600	6041	6924	6227	6238	NM_113708.2	7111	6979	5857	6854	6198	6378	5849	5188	6955	KT377086.1	5596	5328	5163	5660	7136	6782	5531	6072	6393	6780	TC02G004290	5949	5599	AT4G15420	6552	5910	6387	4796	6034	6221	TC01G021540	6947	AT1G52310	NM_124699.3	6883	6460	5296	6679	AT5G13030	7296	6914	5333	5870	6779	5032	6488	7572	5841	TC03G025580	5271	6110	TC04G019470	7367	6450	5656	KT377078.1	TC05G029300	6865	6430	5893	7128	5639	7024	6954	TC05G027690	TC03G012430	4806	7279	AT2G35130	TC09G017950	5918	TC09G004790	6667	5699	TC09G010970	6447	6398	6457	NM_001198514.1	4932	6226	5990	AT5G23940	5802	6893	TC06G016050	6051	TC09G009480	6284	6406	TC01G032610	6405	7331	KT377126.1	AT5G13520	TC02G026940	6550	7174	TC03G002530	5460	AT3G56940	6494	6036	5981	6114	5703	6299	5968	4757	5421	5940	5843	5206	5177	TC02G023190	5578	6004	5960	6544	AT3G24190	TC05G003200	6527	TC07G000500	6000	5034	TC09G026350	5366	7021	5702	AT1G63680	5733	KT377102.1	7628	AT2G01650	6713	KT377118.1	6383	AT5G55960	5138	AT4G38890	6164	7029	5348	4744	5428	6119	6500	6528	6797
FMN_104811_P009_WG06	0	1429	210	1871	0	2116	0	789	3260	0	1135	929	1120	1365	4865	247	287	1218	0	1462	0	1601	300	577	1240	0	255	1275	0	869	0	365	214	2560	0	228	1253	0	0	249	0	0	376	0	1359	1597	0	1603	0	0	951	0	362	1488	958	0	0	1111	0	0	208	231	0	286	0	0	0	0	1121	344	0	595	0	500	1490	287	1470	1644	0	0	0	922	526	844	1805	250	0	561	0	687	0	1736	254	0	0	0	0	0	0	582	710	0	1599	461	0	379	0	430	0	1358	588	0	1997	260	212	668	1539	979	0	896	1417	276	869	812	1651	713	659	1483	531	1711	1236	648	737	802	2180	0	369	214	408	340	847	0	0	0	550	0	1374	0	0	1650	901	483	643	848	276	0	694	254	1529	0	0	395	0	0	927	659	658	552	260	2514	865	604	0	1682	2155	1903	675	2531	918	2050	321	1237	0	0	264	0	0	998	365	811	1148	0	247	0	0	0	0	1448	0	623	629	764	0	409	466	278	1234	794	1468	306	657	262	772	0	0	1032	0	241	0	981	235	768	1047	0	578	3972	1062	729	0	1325	519	620	0	231	0	648	0	0	286	0	247	928	1576	451	295	0	1322	361	384	0	0	0	847	0	0	1998	0	313	207	0	0	228	624	0	2100	256	290	572	0	277	2081	0	315	0	518	0	0	211	541	725	1453	0	463	859	0	0	0	412	2052	1058	0	252	531	526	216	0	890	1734	0	0	1588	1814	0	902	884	494	700	0	626	0	3728	915	280	215	1080	0	0	678	951	1631	1736	0	372	0	0	863	1907	1678	312	0	1092	0	965	661	1442	0	0	0	0	0	0	214	0	0	398	0	1593	0	404	0	1434	1493	884	663	1193	565	0	1187	266	244	427	2186	0	378	0	1626	0	748	0	1979	0	1610	0	0	0	0	0	1715	645	430	0
FMN_104811_P009_WG07	0	1671	441	2071	0	2970	0	941	3904	0	1034	1315	862	1678	5517	0	494	1379	0	1800	0	2123	503	1041	1500	0	313	1795	0	1915	0	603	0	2803	0	0	1851	0	390	577	455	451	885	0	1342	1581	0	2320	302	229	1503	0	398	3525	1341	0	0	1458	0	354	0	472	0	403	0	0	0	0	1372	455	0	992	0	883	2088	520	1878	2295	258	0	459	1216	910	1225	2162	595	0	981	0	1086	412	1911	513	403	0	0	0	0	0	824	1405	250	1979	0	0	845	0	821	0	1590	1300	0	2021	794	537	1011	2066	1804	0	1318	1707	991	1231	1608	1899	1078	949	1802	1071	2145	1520	1277	1042	941	3025	0	762	390	467	678	1061	0	0	0	784	393	1687	0	0	2282	1387	669	1050	1576	816	332	876	1049	1757	0	0	818	0	0	1904	1318	1018	1505	627	2759	1163	898	0	1828	2351	2043	1029	3693	1479	2434	499	1740	243	363	656	0	368	1474	531	1157	1662	0	558	0	0	0	0	1630	0	724	878	1014	284	1170	659	466	1501	1101	1845	714	992	362	1070	0	0	1340	0	457	0	1374	936	1057	1790	0	1330	4340	1610	1891	447	1596	560	769	0	744	552	752	0	366	1260	258	282	1356	2405	728	513	642	1764	547	390	0	0	0	1099	0	0	2377	0	751	469	0	0	746	963	0	2652	745	961	1026	0	0	2610	0	511	263	1079	0	0	0	1019	1758	1750	0	491	1043	0	0	254	1154	2342	2015	0	416	1058	835	331	0	1100	1732	242	0	2451	2362	288	1057	1160	700	1115	0	1514	0	4066	1518	430	0	1328	656	0	1106	1439	2022	2484	0	679	400	284	1364	2486	1764	485	0	983	0	1312	1683	2743	0	0	0	0	909	825	392	0	0	880	0	2355	340	643	0	3091	1893	962	1482	1551	658	0	1350	624	393	691	2594	0	579	323	1910	0	1480	0	2071	0	1960	576	333	0	321	0	2477	1204	811	588
FMN_104811_P009_WG09	0	1542	629	2015	0	2825	0	1102	3832	0	1477	1340	1528	1517	5477	421	483	1369	0	1697	0	2008	406	616	1383	0	341	1735	0	1698	0	557	268	2894	0	390	1798	335	525	658	302	252	611	0	1522	1955	0	2472	0	0	1286	0	513	1872	1094	0	0	1136	0	0	386	387	0	401	0	0	0	0	1306	556	0	645	0	669	2070	624	1799	1826	0	0	458	1208	626	1059	2033	928	0	617	0	955	312	1939	565	275	0	0	0	0	0	337	1335	285	1895	432	0	1075	0	759	0	1545	661	0	2136	698	244	879	1866	1714	0	1185	1604	1005	1275	1170	1916	940	846	1689	1206	1996	1540	1245	941	972	2426	0	399	0	599	552	1077	0	0	0	749	0	1505	0	0	2132	1354	650	1027	1585	516	0	1148	459	1738	0	0	600	0	0	1407	862	900	1171	460	2753	1210	714	0	1778	2234	2093	1051	3213	1066	2254	379	1329	416	679	438	0	0	1242	629	938	1463	0	530	0	0	0	0	1521	0	582	797	994	0	998	952	342	1423	944	1816	768	874	290	1002	0	0	1232	0	312	0	1110	417	1080	1661	0	617	4301	1455	1124	0	1599	459	613	0	852	379	979	0	0	962	0	630	1166	1822	615	480	0	1508	454	503	0	0	0	1055	0	0	2216	0	533	454	0	0	464	734	0	2488	862	1007	837	0	0	2353	0	431	0	927	0	0	0	809	1439	1733	0	386	791	0	0	0	633	2518	1322	0	437	994	649	266	0	1275	1809	0	0	2106	2386	0	1116	1150	778	1036	0	975	0	4114	1310	374	516	1307	0	0	1028	1212	2016	2051	0	647	0	311	1840	2007	1719	496	0	1277	0	1091	1109	2375	0	0	0	0	228	276	264	244	0	679	0	2123	334	752	0	2294	2175	939	1070	2262	803	0	1330	528	574	597	2386	0	679	0	1901	0	1356	0	2135	0	1928	0	0	0	0	0	2173	1445	784	0
FMN_104811_P009_WG10	0	1480	253	1798	0	2052	0	780	3598	0	851	939	676	1371	5086	0	257	1279	0	1384	0	1907	0	595	1341	0	222	1367	0	1756	0	386	211	2292	0	0	1386	0	434	510	0	0	364	0	882	1553	0	1858	0	0	1063	0	385	1611	887	0	0	984	0	323	0	270	0	259	0	0	0	0	1212	362	0	488	0	584	1506	325	1719	1797	0	0	203	883	596	926	1464	352	0	434	0	722	0	1782	245	232	0	0	0	0	0	398	769	0	1711	578	0	398	0	388	0	1366	798	0	1975	308	0	764	1663	1218	0	982	1431	247	1155	964	1716	761	743	1493	634	1789	962	691	691	778	2211	0	378	0	388	410	1062	0	0	0	959	216	1346	0	0	1736	890	494	588	1060	328	0	564	247	1515	0	0	476	0	0	977	426	704	794	444	2587	903	497	0	1776	2143	1869	805	2849	1003	2050	0	1229	0	310	274	0	0	968	416	800	1199	0	0	0	0	0	256	1534	0	590	658	1302	0	556	493	299	1364	851	1477	458	667	297	794	0	0	1153	0	265	0	1013	691	952	1318	0	510	4277	1356	986	0	1443	523	734	0	330	259	408	0	0	381	0	0	893	1535	522	384	0	987	302	305	0	0	0	891	0	0	1966	0	247	0	0	0	356	525	266	2279	281	320	623	0	0	2121	0	353	0	490	0	0	0	459	1247	1449	0	0	675	0	0	0	451	1962	729	0	0	670	585	0	0	943	1498	0	0	1685	1766	0	903	942	565	741	0	941	0	3820	1072	239	0	1188	291	0	742	988	1571	1735	0	372	0	0	830	2023	1668	375	0	972	0	1014	870	1632	0	0	0	0	0	0	0	0	0	438	0	1512	213	527	0	1629	1518	715	678	1227	601	0	1253	248	342	483	2218	0	448	0	1741	0	1261	0	1801	0	1722	0	0	0	0	0	1499	1132	562	0
FMN_104811_P009_WG11	0	1275	0	1808	0	1598	0	675	3340	0	539	750	548	1349	4657	0	0	1099	0	1334	0	1622	0	457	1104	0	0	1183	0	838	0	248	218	1903	0	0	1217	0	0	223	0	0	269	0	793	1481	0	1560	0	0	614	0	272	1499	959	0	0	1094	0	0	0	0	0	213	0	0	0	0	1032	339	0	341	0	468	1056	276	1587	1419	0	245	0	783	426	799	1664	0	0	323	0	526	0	1598	0	0	0	0	0	0	0	0	759	0	1367	411	0	256	0	342	0	1353	476	0	1837	0	0	276	1393	918	0	852	1017	225	1013	803	1662	552	568	1006	431	1674	1122	321	233	563	2123	0	251	0	220	340	769	0	0	0	268	0	1320	0	0	1713	427	286	537	248	282	0	467	220	1382	0	0	375	0	0	830	250	628	480	254	2511	854	501	0	1617	2103	1741	208	1293	885	1859	0	1193	0	0	0	0	0	911	274	416	1085	0	208	0	0	0	0	1302	0	383	605	269	0	420	281	0	1192	644	1502	305	608	209	765	0	0	1075	0	234	0	929	0	582	1060	0	415	3627	1261	211	0	955	0	611	0	0	0	318	0	0	237	0	0	836	1312	406	276	0	904	231	0	0	0	0	790	0	0	1471	0	0	0	0	0	0	513	0	2039	295	0	525	0	0	1796	0	313	0	435	0	0	0	531	582	1265	0	0	595	0	0	0	372	2015	711	0	0	321	454	0	0	832	1479	0	0	1442	1688	0	791	840	0	641	0	526	0	3457	746	0	0	1127	0	0	716	849	1518	1694	0	387	0	0	757	1864	1473	276	0	876	0	736	416	1259	0	0	0	0	0	0	0	0	0	311	0	1571	0	298	0	1190	1126	792	593	1060	281	0	955	261	287	345	2199	0	288	0	1554	0	975	0	1717	0	1591	0	0	0	0	0	980	209	271	0
FMN_104811_P009_WH11	0	1871	0	2009	0	3449	0	1075	4204	0	1381	1603	2070	1939	5887	0	549	1418	0	1880	0	2317	0	819	1654	0	0	1704	0	1227	0	651	0	3020	0	0	2009	0	0	902	456	0	916	0	1266	2709	0	2686	533	0	1358	0	0	1698	1755	0	0	1382	0	828	0	0	0	625	0	0	0	0	1823	1014	0	961	0	990	2054	0	1962	2653	0	0	0	1543	1158	1135	2300	0	0	1080	0	1213	405	2225	824	0	0	0	0	0	0	0	1506	0	2316	0	0	1373	0	743	0	1926	988	0	2490	1208	0	918	2046	2750	0	1442	1775	843	1357	1479	2152	1013	1335	2047	1023	2589	2014	998	559	1259	2563	0	574	0	0	1079	1235	0	0	0	1001	0	1917	0	0	2682	1787	872	1155	1411	752	0	955	0	2108	0	0	820	0	0	1671	674	1005	639	959	2984	1389	1100	0	2139	2789	2292	1277	3405	1389	2417	1551	1465	0	0	0	0	0	2017	1063	1551	1590	0	0	0	0	0	0	1733	506	1285	1125	700	0	1383	944	542	1970	1363	2090	632	1249	0	1232	0	0	1504	0	0	0	1077	249	1073	2084	0	1047	4479	1618	1431	0	1595	0	1259	0	1014	0	678	0	0	468	0	585	1608	2507	854	699	936	1710	602	0	0	0	0	1372	0	0	2564	0	1191	0	0	0	592	778	0	2472	736	1295	1128	0	0	3004	0	620	0	702	0	0	0	972	1229	2146	0	568	1266	0	0	571	614	2526	1158	0	782	773	1146	0	1034	1724	1967	0	0	2885	2581	0	1019	1166	1109	1263	0	1582	0	4291	1533	0	0	2144	0	0	1385	1678	2481	3319	0	873	0	0	1718	2751	2267	769	0	1587	0	1504	657	2266	0	0	0	0	0	0	369	0	0	814	0	2411	0	881	0	1440	2326	1227	1526	1546	954	0	1643	518	509	0	2619	0	1078	0	1945	0	1859	0	2227	0	2126	676	0	0	0	0	2992	0	1164	0
FMN_104811_P010_WA01	0	1927	742	2274	442	3704	0	1564	4060	466	1302	1483	2046	1988	6372	710	1153	1544	0	2203	404	2456	654	0	1672	0	659	2219	0	1926	0	772	903	3056	0	664	2020	0	807	783	0	798	1070	0	1310	1548	0	3191	0	0	2258	581	974	2075	1524	0	0	1570	0	453	313	757	0	698	0	0	0	0	1685	669	0	1889	0	1381	2490	477	2182	2531	579	0	584	1553	1203	1401	2360	1008	0	1196	0	1391	513	2141	695	355	0	0	0	489	0	1014	1640	0	2480	551	0	1139	655	848	0	1759	1171	0	2449	823	0	1416	2196	2448	0	1515	2233	1093	1565	1943	1903	1173	1232	2487	1052	2318	2541	1413	1741	1238	2484	0	1126	596	1092	875	1406	0	463	0	1007	1068	1972	0	0	2518	1499	989	1281	2720	696	447	1108	630	1864	0	0	1161	0	0	2189	1197	1155	2112	1056	3006	1383	1017	0	2213	2595	2233	1324	4985	1627	2732	529	1876	0	1168	939	0	483	1585	1069	1355	1662	0	526	0	0	0	0	1862	0	1043	1069	1765	0	1289	1127	810	1688	1318	2166	914	1069	1206	1232	0	0	1434	0	860	0	1358	1150	1449	2023	0	939	4581	1728	2172	0	1908	732	1390	0	908	503	1710	0	428	1678	1136	714	1532	2594	1013	927	0	1935	733	781	0	0	0	1344	0	0	2663	0	647	736	0	0	883	2182	908	2855	1174	1214	1068	0	0	2987	0	797	0	1094	0	0	0	909	2434	1877	0	582	1328	0	918	398	1269	2621	2256	0	0	1754	917	463	0	1470	1997	0	0	2970	2672	402	1374	1392	952	1197	0	2121	0	4802	2023	559	0	1703	824	0	1180	1943	2476	3285	0	1127	444	518	1535	2571	2081	946	410	1582	0	1671	1556	2998	578	0	0	0	0	694	864	0	0	1085	0	2507	439	993	0	4512	2857	1254	1878	1740	1711	0	1936	783	879	1166	2660	0	1431	0	2128	0	1604	318	2278	0	3041	788	719	0	0	0	2841	1924	966	594
FMN_104811_P010_WB01	0	2071	0	2254	490	4243	0	1625	5125	0	1482	1810	1857	2134	6428	0	868	2626	0	2251	0	2601	392	1298	2324	0	1295	2315	0	1929	533	1241	0	2817	0	0	2357	0	876	520	1297	1025	452	0	1494	3023	0	2786	382	0	1727	0	900	2153	2980	0	0	1780	0	781	0	0	0	866	0	0	0	0	3369	1201	0	890	0	1665	2592	985	2785	2614	0	0	0	1829	1404	1380	2324	1973	0	1369	0	1556	621	2816	944	943	0	0	0	0	0	0	1862	0	3105	0	0	1316	0	589	0	2508	1130	0	2722	977	0	1108	2678	3431	0	1864	2028	1046	1700	2255	2262	1341	1581	2115	1316	2808	2246	1577	905	2365	2662	0	1391	336	1697	1143	1837	0	0	703	1200	0	2383	0	0	2757	1798	1265	1347	2371	1226	0	2376	0	2732	0	0	897	0	0	1863	884	1594	1647	1229	3253	1325	1426	0	2521	2956	2562	1377	4367	1890	2957	2372	1663	0	0	0	0	0	1960	1397	1822	1737	0	960	0	0	0	0	1292	0	1641	1407	1607	0	1621	1272	756	2165	1321	2239	1474	1469	0	1709	0	0	2043	0	0	0	1560	487	1298	2313	0	1242	4924	2101	2424	609	2217	529	1460	0	1359	691	1068	0	0	1051	0	0	1550	3215	1073	1107	735	2256	700	0	0	0	0	1561	0	0	2745	0	979	865	0	0	1097	1379	0	2691	1722	1657	1566	0	0	3176	0	1054	0	1080	0	0	0	1143	2224	2489	0	694	1590	0	0	664	1568	2625	1863	0	795	1200	1311	0	1054	2132	2165	0	0	3377	2838	0	1717	1808	1083	1609	0	2035	0	4389	1790	0	386	2274	0	0	1677	1836	2622	3952	0	1277	0	0	1941	2747	2363	1160	0	1816	0	1747	1630	3267	0	0	0	0	0	0	474	0	0	1487	0	2692	551	1245	0	2899	1986	1480	2266	1959	1948	0	2072	534	727	616	3450	0	1826	0	2145	0	1933	0	2515	0	2796	936	792	0	0	0	3746	1731	1293	0
FMN_104811_P010_WB02	0	2183	1007	2359	0	3935	0	1750	4544	953	1561	1842	1343	2418	6595	742	1390	1949	0	2283	472	2439	798	1174	2153	0	624	2409	0	1999	740	1296	850	3313	0	733	2191	0	907	893	324	783	1401	0	1508	3357	0	3593	0	0	1541	0	1191	2584	1817	0	0	2117	0	734	0	803	0	1067	0	0	0	0	1877	763	0	1666	0	1456	2868	912	2964	2787	347	0	936	1942	1228	1710	2543	906	0	1189	0	1688	575	2309	939	0	0	0	0	645	0	958	1883	597	3221	793	391	1789	0	1213	0	2110	1657	0	2663	959	419	1220	2516	3152	0	1741	2472	1380	1866	2957	2379	1243	1415	3221	1415	2511	2301	1965	1731	1518	2677	0	1039	519	1085	888	1581	0	626	0	1317	0	2188	0	0	2399	1685	1096	1362	3109	1058	594	1540	1683	2048	0	0	921	0	0	2147	1251	1111	2308	1680	3003	1772	1171	0	2384	2918	2385	2118	4740	1898	2912	1113	1767	0	1375	1085	0	1501	3827	1637	1546	1935	0	906	0	0	0	0	2330	0	1153	1381	2073	511	1514	1299	947	2122	1694	2468	1280	1357	1305	1705	0	0	1711	0	0	0	1761	1048	1762	2274	0	1179	4779	1952	2014	0	2053	1207	1499	0	1189	755	1605	0	964	2657	912	771	1812	2766	1398	1298	0	2494	828	901	0	0	0	1598	0	0	3131	0	824	539	0	0	886	1902	727	3265	1003	1635	1523	0	0	3017	0	1087	0	1197	0	0	630	1239	2797	2343	0	569	1417	0	0	611	1461	3152	2779	0	0	1963	1224	677	790	3217	1985	0	0	3038	2745	751	1521	1907	1220	1579	0	2135	0	4885	1896	786	0	1956	749	0	1406	1815	2624	3195	0	1283	531	702	1803	2581	2420	986	1001	1768	0	1754	1994	2965	531	0	0	0	0	1080	737	0	0	909	0	2821	669	1015	0	4480	3034	1391	2679	4026	1893	449	3857	968	895	830	3161	0	1221	0	2532	0	1850	306	2434	0	2351	0	668	0	0	0	4152	2058	1176	1130
FMN_104811_P010_WB09	0	2032	0	2347	0	2966	0	1009	4258	0	1211	1820	938	1839	5850	0	803	1697	0	2013	0	2003	0	755	1446	0	491	2074	0	1584	0	632	0	3031	0	250	1809	0	589	766	0	0	762	0	1542	1958	0	2920	0	0	1670	0	681	2233	1385	0	0	1548	0	683	0	0	0	610	0	0	0	0	1477	610	0	1015	0	820	1873	396	2261	1892	0	0	0	1516	1087	1122	2569	573	0	961	0	1052	0	2127	589	0	0	0	0	0	0	299	1295	0	2247	0	0	1367	0	789	0	1513	748	0	2388	561	0	1040	1933	2478	0	1392	2248	387	1313	1843	2098	1224	1254	1893	657	2356	2109	1432	1164	1243	2782	0	909	0	733	605	1147	0	0	0	960	0	1737	0	0	2495	1514	665	1297	1521	609	348	749	369	2119	0	0	756	0	0	1681	889	877	1266	797	3293	1541	666	0	2202	2841	2469	1244	3803	1376	2753	965	1559	0	336	374	0	0	2834	1186	1697	1430	0	329	0	0	0	0	1590	0	1017	1230	629	0	839	724	454	1818	1352	1926	1032	925	654	1136	0	0	1452	0	634	0	1348	0	1082	1531	0	857	4453	1630	1368	0	1678	0	1298	0	829	0	648	0	0	1031	0	698	1259	2365	756	597	0	1856	567	623	0	0	0	1459	0	0	2530	0	449	426	0	0	695	842	0	3030	787	302	1045	0	0	2517	0	754	0	848	0	0	0	1093	1215	1881	0	0	1155	0	0	0	1098	2288	2016	0	0	634	995	0	0	2793	2124	0	0	2536	2464	0	1128	1254	823	1483	0	941	0	4635	1697	338	0	1830	0	0	945	1700	2426	2761	0	1034	0	0	1651	2506	2181	693	0	1533	0	1381	1656	2756	0	0	0	0	0	0	441	0	0	392	0	2425	293	998	0	3372	2526	1211	1266	2569	1366	0	1221	608	603	752	2715	0	1036	0	2160	0	1274	0	2262	0	2772	0	365	0	0	0	2009	678	946	0
FMN_104811_P010_WE02	0	2072	0	2394	0	2721	0	903	4397	0	1279	1896	1262	1956	5833	0	431	1462	0	1943	0	2422	0	992	1708	0	402	1645	0	2448	0	680	0	2758	0	0	2367	0	548	940	0	0	683	0	1771	1673	0	3530	0	0	1809	0	744	2179	1526	0	0	1332	0	675	0	0	0	417	0	0	0	0	1851	1039	0	870	0	1200	2461	488	2838	2252	0	0	0	1365	1150	1266	2443	807	0	1185	0	1184	0	2255	532	0	0	0	0	0	0	0	1545	710	2603	0	0	1062	0	797	0	2081	796	0	2386	794	0	1075	2241	2929	0	1578	2376	703	1383	1349	2010	1340	1113	2452	1377	2431	2154	1109	1815	1537	2838	0	770	1163	756	823	1262	0	0	0	1193	0	2031	0	0	2528	1696	845	1300	1818	1369	425	790	620	2258	0	0	856	0	0	1836	523	1293	1350	747	3193	1590	945	0	2217	2577	2343	1013	4404	1457	2945	737	1543	0	387	475	0	0	1685	1063	1372	1776	0	551	0	0	0	0	1900	0	1372	1503	870	0	993	843	589	1978	1381	1957	1049	870	478	1155	0	265	1529	0	625	0	1369	582	1089	1771	0	865	4662	1461	1542	0	2033	1477	1156	0	1106	368	851	0	0	677	308	637	1299	2553	979	575	0	1999	752	679	0	0	0	1441	0	0	2901	0	567	807	0	0	669	821	0	2342	976	1079	1844	0	0	2988	0	423	435	939	0	0	0	840	1210	2105	0	672	1158	0	0	0	1309	2711	1844	0	0	891	1281	0	0	1547	2175	0	0	2639	2456	0	1170	1135	903	1438	0	1105	0	4460	1703	566	0	2013	0	0	1203	1545	2545	3547	0	1104	0	525	1559	2456	2097	806	0	1353	0	1426	1434	2770	0	0	0	0	0	0	672	0	0	704	0	2349	523	962	0	3994	2444	1282	1502	1611	1290	0	1394	594	324	1058	2713	0	2039	0	2158	0	1717	0	2061	0	2188	597	379	0	0	0	0	383	996	0
FMN_104811_P011_WC09	0	1842	742	2275	626	3615	0	1100	3669	0	1056	1585	1254	1896	6246	700	678	1750	0	1898	0	2212	0	1069	1772	0	277	2004	0	1936	0	1873	0	2791	0	0	1763	404	493	609	0	0	1148	0	1321	2387	0	2463	0	0	1013	0	0	2178	1409	0	0	1684	0	0	0	0	0	607	0	0	0	0	1540	800	0	1015	0	1061	2055	808	2201	2186	0	0	0	1580	943	1285	2170	1357	0	1007	393	1365	0	2096	0	0	0	669	0	0	0	787	1721	0	2361	1760	0	1057	0	739	0	1671	1084	0	2481	949	668	815	2283	2997	0	1316	2167	633	1361	2312	2232	990	1150	2143	1089	2335	1865	1542	1354	1385	2369	0	988	1024	820	980	946	0	0	0	833	0	1827	0	0	2247	713	999	1116	2277	1154	0	933	0	2100	0	0	854	0	0	2094	895	1031	1721	936	2876	1258	973	0	2009	2358	3924	990	4633	1460	2686	0	1716	0	388	501	0	0	2152	1149	1296	1264	0	0	0	0	0	738	1727	0	1176	1373	1089	0	866	1021	414	1758	1065	1926	995	943	514	1373	0	0	1492	0	0	0	1256	0	1259	1772	0	993	4431	1467	1511	708	1685	375	1131	0	691	638	769	0	1183	1324	398	734	748	2820	1177	900	712	1730	543	0	0	0	0	1170	0	0	2387	0	1163	857	0	0	0	1267	0	2806	559	1224	1029	0	526	2741	0	688	0	954	0	270	0	739	1798	1964	0	342	1205	0	301	0	1223	2750	1826	0	0	782	1023	0	0	1381	1744	0	0	2613	2515	392	1344	1441	798	1167	0	1961	0	4196	1455	630	0	1531	401	0	1302	1586	2286	2653	0	890	0	648	1307	2413	2035	574	0	1906	0	1527	1569	2987	709	0	0	0	434	0	426	0	0	932	0	2477	652	855	0	2698	2432	1091	1794	1780	877	0	1660	1577	812	933	3353	0	871	0	2130	0	1301	0	2099	0	2147	0	552	0	0	0	2996	920	860	0
FMN_104811_P011_WF05	0	1878	515	2159	648	3385	0	1231	4289	0	924	1731	1265	1907	6265	957	519	1632	0	2100	0	2497	451	1125	1921	0	590	2055	0	2044	0	1572	0	2678	0	0	1972	0	0	729	0	0	1142	0	1421	2686	0	3034	0	0	1472	0	611	2008	1527	0	0	1946	0	0	0	0	0	736	0	0	0	0	1801	1106	0	1010	0	1534	2247	814	1910	2518	0	0	571	1593	969	1377	2237	0	0	1211	0	1287	0	2263	0	0	0	471	0	0	0	732	1623	0	2202	321	0	1023	0	964	0	1898	905	0	2279	750	0	943	2247	2647	0	1574	2125	759	1385	1989	2038	1187	1312	2327	1177	2226	1939	1445	1624	1599	2600	0	913	1080	0	954	1428	0	0	0	938	0	2031	0	0	2182	957	1026	1282	2410	621	0	1170	0	1971	0	0	904	0	0	2161	1120	1279	1496	1522	2979	1311	851	0	2387	2798	2163	849	4443	1490	2801	0	1761	0	395	0	0	0	1646	1365	1328	1911	0	0	0	0	0	784	1260	0	900	1493	1194	0	712	1233	269	1686	1313	2178	1117	983	515	1404	0	0	1621	0	0	0	1467	416	1252	1942	0	1308	4462	1437	2283	575	1902	420	962	0	0	484	895	0	363	1603	340	1005	1283	2775	1015	847	789	2264	590	0	0	0	0	1450	0	0	2500	0	861	749	0	0	633	1499	0	2814	874	1320	1099	0	0	2661	0	894	0	1707	0	0	0	818	2004	1966	0	0	1341	0	0	0	1361	2784	1869	0	0	1134	1036	0	0	1467	1732	0	0	2751	2285	0	1169	1430	906	1178	0	1378	0	4216	1541	558	0	1834	0	0	1205	1577	2594	2907	0	1110	0	0	1614	2307	2077	628	0	1446	0	1453	1814	2403	763	0	0	0	422	806	586	0	0	1139	0	2727	546	1069	0	2255	2640	1330	1076	1642	727	0	1645	1160	773	966	2600	0	853	0	2262	0	1350	0	2234	0	2391	0	0	0	0	0	2747	1149	780	0
